,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
29429,Apartamento,Recreio dos Bandeirantes,4,2,4,120,3000.0,750.0,2364.4095850019803
29430,Apartamento,Barra da Tijuca,3,1,2,80,1700.0,910.0,106.0
29431,Apartamento,Barra da Tijuca,4,2,2,480,12320.0,2186.0,492.0
29432,Apartamento,Copacabana,3,1,1,120,4800.0,1400.0,303.0
29433,Terreno Padrão,Barra da Tijuca,0,0,0,1110,140000.0,2388.0624242214294,2364.4095850019803
29434,Conjunto Comercial/Sala,Copacabana,0,0,0,30,800.0,700.0,2364.4095850019803
29435,Apartamento,Copacabana,1,0,0,69,2300.0,640.0,92.0
29436,Apartamento,Barra da Tijuca,1,1,0,70,1900.0,1050.0,2364.4095850019803
29437,Apartamento,Recreio dos Bandeirantes,2,2,1,150,3000.0,1000.0,179.0
29438,Conjunto Comercial/Sala,Ipanema,0,0,0,45,3000.0,2200.0,243.0
29439,Apartamento,Ipanema,1,2,0,108,5000.0,1045.0,1600.0
29440,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1000.0,750.0,2364.4095850019803
29441,Box/Garagem,Centro,0,2,0,12,400.0,2388.0624242214294,2364.4095850019803
29442,Apartamento,Recreio dos Bandeirantes,3,2,1,110,2391.0,400.0,2400.0
29443,Apartamento,Leme,1,0,0,50,2300.0,870.0,68.0
29444,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,55,2200.0,495.0,150.0
29445,Apartamento,Ipanema,1,1,1,263,7000.0,3150.0,2364.4095850019803
29446,Loja/Salão,Botafogo,0,0,0,82,8000.0,325.0,862.0
29447,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,0,0,16,1000.0,700.0,2364.4095850019803
29448,Apartamento,Flamengo,1,0,0,28,1450.0,400.0,2364.4095850019803
29449,Apartamento,Anil,2,1,0,60,1100.0,430.0,35.0
29450,Conjunto Comercial/Sala,Flamengo,0,0,0,30,1365.0,960.0,103.0
29451,Apartamento,Barra da Tijuca,1,1,1,84,2000.0,1300.0,2364.4095850019803
29452,Apartamento,Copacabana,4,1,1,260,5500.0,2100.0,620.0
29453,Apartamento,Recreio dos Bandeirantes,2,2,2,164,2100.0,1550.0,350.0
29454,Galpão/Depósito/Armazém,Bonsucesso,0,5,0,530,12000.0,2388.0624242214294,4355.0
29455,Conjunto Comercial/Sala,Taquara,0,1,0,25,900.0,400.0,60.0
29456,Conjunto Comercial/Sala,Centro,0,3,0,400,5000.0,6240.0,2296.0
29457,Casa,Barra da Tijuca,6,3,4,599,12000.0,1600.0,1200.0
29458,Prédio Inteiro,Higienópolis,0,0,0,2717,20000.0,2388.0624242214294,2364.4095850019803
29459,Galpão/Depósito/Armazém,Rocha Miranda,0,0,0,100,6000.0,2388.0624242214294,2364.4095850019803
29460,Apartamento,Ipanema,4,3,4,175,25000.0,3710.0,990.0
29461,Apartamento,Ipanema,4,2,1,200,12000.0,1900.0,700.0
29462,Apartamento,Copacabana,3,2,0,93,3900.0,1185.0,2364.4095850019803
29463,Apartamento,Barra da Tijuca,3,2,1,150,3300.0,1150.0,571.0
29464,Apartamento,Copacabana,1,0,0,40,1500.0,448.0,50.0
29465,Apartamento,Copacabana,1,0,0,45,1600.0,316.0,70.0
29466,Apartamento,Freguesia (Jacarepaguá),2,1,1,95,1650.0,788.0,163.0
29467,Apartamento,Barra da Tijuca,4,2,2,150,8000.0,2024.0,888.0
29468,Apartamento,Leblon,3,2,2,180,11000.0,3800.0,750.0
29469,Apartamento,Barra da Tijuca,2,1,1,65,1680.0,1250.0,185.0
29470,Apartamento,Recreio dos Bandeirantes,2,2,2,175,3300.0,1200.0,311.0
29471,Apartamento,Barra da Tijuca,2,0,0,64,1600.0,660.0,50.0
29472,Conjunto Comercial/Sala,Centro,0,0,0,20,500.0,390.0,2364.4095850019803
29473,Apartamento,Leblon,3,1,2,220,10500.0,1140.0,490.0
29474,Casa,Tijuca,2,0,0,71,2300.0,25.0,2364.4095850019803
29475,Conjunto Comercial/Sala,Ipanema,0,0,0,127,16850.0,5500.0,2364.4095850019803
29476,Apartamento,Barra da Tijuca,3,2,3,124,3500.0,1800.0,2364.4095850019803
29477,Apartamento,Barra da Tijuca,3,2,3,155,5900.0,1850.0,332.0
29478,Apartamento,Vila Isabel,2,1,1,70,1500.0,512.0,88.0
29479,Apartamento,Gamboa,2,0,0,70,1400.0,250.0,2364.4095850019803
29480,Apartamento,Barra da Tijuca,2,1,1,100,3500.0,1398.0,262.0
29481,Apartamento,Recreio dos Bandeirantes,3,4,1,217,3300.0,1000.0,531.0
29482,Apartamento,Copacabana,1,0,0,32,1100.0,561.0,29.0
29483,Conjunto Comercial/Sala,Centro,0,0,0,170,2500.0,3200.0,756.0
29484,Conjunto Comercial/Sala,Jacarepaguá,0,1,0,33,770.0,743.0,2364.4095850019803
29485,Apartamento,Lagoa,3,2,1,115,4100.0,1200.0,510.0
29486,Apartamento,Campo Grande,4,2,2,168,2200.0,700.0,2364.4095850019803
29487,Apartamento,Barra da Tijuca,2,1,2,84,2500.0,1547.0,2364.4095850019803
29488,Apartamento,Pechincha,3,1,1,167,2100.0,1200.0,2364.4095850019803
29489,Casa,Vargem Grande,6,0,6,1000,20000.0,2388.0624242214294,715.0
29490,Conjunto Comercial/Sala,Barra da Tijuca,0,7,0,238,10500.0,6622.0,2364.4095850019803
29491,Apartamento,Santa Teresa,3,0,1,150,2700.0,231.0,98.0
29492,Apartamento,Copacabana,3,1,0,100,5000.0,1.0,1.0
29493,Apartamento,Barra da Tijuca,1,1,0,66,1400.0,1046.0,2364.4095850019803
29494,Apartamento,Laranjeiras,3,1,0,137,2900.0,800.0,2364.4095850019803
29495,Apartamento,Grajaú,3,2,1,100,2200.0,718.0,127.0
29496,Conjunto Comercial/Sala,Humaitá,0,0,0,787,44000.0,2388.0624242214294,5000.0
29497,Apartamento,Humaitá,2,1,0,80,3100.0,800.0,90.0
29498,Loja/Salão,Tijuca,0,0,0,38,6100.0,2388.0624242214294,2364.4095850019803
29499,Quitinete,Flamengo,0,0,0,23,1000.0,479.0,24.0
29500,Apartamento,Campo Grande,2,1,0,70,750.0,330.0,2364.4095850019803
29501,Loft,Ipanema,1,0,0,30,2800.0,620.0,60.0
29502,Conjunto Comercial/Sala,Centro,0,0,0,74,2500.0,1973.0,2364.4095850019803
29503,Apartamento,Leblon,3,1,3,120,6300.0,2500.0,390.0
29504,Apartamento,Leblon,5,1,2,400,12500.0,4400.0,675.0
29505,Apartamento,Recreio dos Bandeirantes,4,0,3,190,3200.0,1200.0,300.0
29506,Apartamento,Recreio dos Bandeirantes,2,1,1,64,1800.0,650.0,1400.0
29507,Apartamento,Barra de Guaratiba,2,1,1,74,2200.0,1350.0,142.0
29508,Apartamento,Flamengo,1,0,0,43,2200.0,445.0,2364.4095850019803
29509,Apartamento,Barra da Tijuca,4,4,4,600,7500.0,6000.0,1200.0
29510,Apartamento,Ipanema,3,1,2,140,9000.0,2200.0,557.0
29511,Apartamento,Paciência,2,1,0,50,400.0,200.0,2.0
29512,Apartamento,Cosme Velho,2,1,0,90,2900.0,770.0,1705.0
29513,Apartamento,São Conrado,4,2,3,309,10000.0,3553.0,1200.0
29514,Apartamento,Ipanema,3,1,1,126,6000.0,1667.0,590.0
29515,Apartamento,Barra da Tijuca,4,3,4,270,20000.0,5608.0,2364.4095850019803
29516,Casa,Campo Grande,3,1,3,115,1500.0,2388.0624242214294,2364.4095850019803
29517,Apartamento,Campo Grande,4,1,1,80,1600.0,950.0,2364.4095850019803
29518,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,28,3850.0,1173.0,642.0
29519,Apartamento,Copacabana,1,0,0,35,3000.0,2388.0624242214294,2364.4095850019803
29520,Casa de Vila,Campo Grande,1,0,0,40,600.0,2388.0624242214294,25.0
29521,Apartamento,Grajaú,3,1,0,75,2000.0,600.0,609.0
29522,Loja/Salão,Bonsucesso,0,0,0,33,1000.0,2388.0624242214294,55.0
29523,Apartamento,São Conrado,3,2,1,207,4400.0,2400.0,580.0
29524,Apartamento,Campo Grande,2,1,0,60,700.0,345.0,2364.4095850019803
29525,Apartamento,Copacabana,1,0,0,29,790.0,480.0,95.0
29526,Loja/Salão,Rocha Miranda,0,0,0,155,6000.0,2388.0624242214294,420.0
29527,Conjunto Comercial/Sala,Flamengo,0,0,0,26,900.0,400.0,2364.4095850019803
29528,Apartamento,Recreio dos Bandeirantes,2,1,1,80,1300.0,936.0,183.0
29529,Apartamento,Barra da Tijuca,3,2,3,155,6100.0,1900.0,2364.4095850019803
29530,Quitinete,Vila da Penha,1,0,0,15,600.0,2388.0624242214294,2364.4095850019803
29531,Casa,Jardim Botânico,4,4,4,845,35000.0,2388.0624242214294,2364.4095850019803
29532,Flat,Botafogo,1,0,1,50,2800.0,1200.0,100.0
29533,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,75,2000.0,1405.0,2364.4095850019803
29534,Apartamento,Recreio dos Bandeirantes,2,1,1,71,2800.0,790.0,160.0
29535,Apartamento,Barra da Tijuca,1,2,1,72,3000.0,1300.0,100.0
29536,Apartamento,Recreio dos Bandeirantes,3,0,0,92,1800.0,628.0,186.0
29537,Conjunto Comercial/Sala,Copacabana,0,0,0,39,550.0,570.0,258.0
29538,Apartamento,Ipanema,4,2,4,340,30100.0,5708.0,18700.0
29539,Apartamento,Barra da Tijuca,1,2,1,60,3000.0,1000.0,228.0
29540,Apartamento,Leblon,2,1,0,57,3000.0,589.0,166.0
29541,Apartamento,Humaitá,2,0,0,66,2500.0,350.0,75.0
29542,Quitinete,Copacabana,1,0,0,27,1100.0,606.0,252.0
29543,Apartamento,Centro,1,0,0,25,1100.0,316.0,24.0
29544,Apartamento,Barra da Tijuca,3,2,1,160,3200.0,2500.0,420.0
29545,Apartamento,Barra da Tijuca,3,2,1,200,6000.0,1900.0,230.0
29546,Apartamento,Freguesia (Jacarepaguá),1,0,0,28,550.0,2388.0624242214294,2364.4095850019803
29547,Casa Comercial,Botafogo,8,4,5,400,8000.0,2388.0624242214294,2190.0
29548,Apartamento,Barra da Tijuca,3,2,1,111,3600.0,1760.0,240.0
29549,Conjunto Comercial/Sala,Centro,0,1,0,43,1000.0,946.0,148.0
29550,Apartamento,Botafogo,4,4,4,750,16000.0,4800.0,2100.0
29551,Apartamento,Copacabana,3,1,0,161,3500.0,2158.0,287.0
29552,Apartamento,Centro,1,0,0,27,1000.0,420.0,2364.4095850019803
29553,Apartamento,Leblon,3,1,1,155,7500.0,1600.0,2364.4095850019803
29554,Apartamento,Recreio dos Bandeirantes,3,2,1,90,1600.0,750.0,2364.4095850019803
29555,Apartamento,Freguesia (Jacarepaguá),3,2,1,123,2100.0,1115.0,1172.0
29556,Apartamento,Ipanema,3,2,1,170,14000.0,1900.0,452.0
29557,Apartamento,Tijuca,1,0,0,37,1000.0,462.0,2364.4095850019803
29558,Apartamento,Recreio dos Bandeirantes,3,2,2,196,5000.0,940.0,960.0
29559,Conjunto Comercial/Sala,Del Castilho,0,3,0,100,15000.0,2735.0,2605.0
29560,Apartamento,Lagoa,3,2,3,150,9500.0,3000.0,520.0
29561,Quitinete,Copacabana,1,0,0,30,1400.0,364.0,2364.4095850019803
29562,Loja Shopping/ Ct Comercial,Leblon,0,1,0,1629,430000.0,2388.0624242214294,2364.4095850019803
29563,Apartamento,Copacabana,3,1,0,140,3500.0,1259.0,236.0
29564,Apartamento,Taquara,2,1,1,50,1000.0,368.0,2364.4095850019803
29565,Casa de Condomínio,Barra da Tijuca,4,5,1,365,7150.0,2388.0624242214294,6600.0
29566,Apartamento,São Conrado,4,2,2,366,10000.0,2712.0,1073.0
29567,Conjunto Comercial/Sala,Barra da Tijuca,0,7,0,204,7500.0,6100.0,2364.4095850019803
29568,Apartamento,Barra da Tijuca,3,2,1,100,3400.0,1492.0,257.0
29569,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,70,1600.0,2541.0,520.0
29570,Apartamento,Centro,2,1,1,70,2800.0,600.0,150.0
29571,Apartamento,Barra da Tijuca,2,1,1,84,2250.0,1306.0,200.0
29572,Conjunto Comercial/Sala,Campo Grande,0,0,0,30,500.0,312.0,2364.4095850019803
29573,Apartamento,Copacabana,3,1,0,90,4300.0,1175.0,136.0
29574,Casa de Condomínio,Recreio dos Bandeirantes,4,4,2,250,4200.0,603.0,400.0
29575,Apartamento,Barra da Tijuca,4,4,4,260,14000.0,2977.0,800.0
29576,Apartamento,Santa Cruz,2,1,0,50,700.0,280.0,2364.4095850019803
29577,Apartamento,Leblon,3,2,1,180,5500.0,3990.0,485.0
29578,Apartamento,Recreio dos Bandeirantes,3,2,1,110,1950.0,650.0,207.0
29579,Apartamento,Recreio dos Bandeirantes,4,0,0,323,5000.0,1514.0,7541.0
29580,Apartamento,Laranjeiras,3,1,0,99,2300.0,768.0,125.0
29581,Apartamento,Barra da Tijuca,2,1,1,74,2400.0,931.0,158.0
29582,Loja/Salão,Campo Grande,0,0,0,60,2200.0,1150.0,2364.4095850019803
29583,Apartamento,Freguesia (Jacarepaguá),3,2,2,140,2400.0,1335.0,2364.4095850019803
29584,Apartamento,Copacabana,2,1,1,78,4000.0,1049.0,249.0
29585,Apartamento,Anil,2,1,0,48,1000.0,490.0,18.0
29586,Apartamento,Copacabana,1,0,0,70,2500.0,680.0,90.0
29587,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,45,1300.0,1200.0,2364.4095850019803
29588,Apartamento,São Cristóvão,2,0,0,65,1300.0,650.0,2364.4095850019803
29589,Apartamento,Praça da Bandeira,2,0,0,70,1200.0,680.0,80.0
29590,Conjunto Comercial/Sala,Tijuca,0,0,0,26,1400.0,380.0,2364.4095850019803
29591,Apartamento,Ipanema,3,2,2,170,9900.0,4300.0,2364.4095850019803
29592,Apartamento,Lagoa,3,3,3,227,15900.0,3675.0,980.0
29593,Apartamento,Recreio dos Bandeirantes,2,1,1,76,2500.0,700.0,180.0
29594,Apartamento,Tijuca,2,1,0,80,1800.0,450.0,96.0
29595,Flat,Ipanema,2,1,1,70,10400.0,3500.0,400.0
29596,Apartamento,Ipanema,1,0,0,50,1700.0,815.0,130.0
29597,Quitinete,Copacabana,1,0,0,25,1200.0,500.0,2364.4095850019803
29598,Loja/Salão,Vargem Pequena,0,1,0,50,1000.0,915.0,2364.4095850019803
29599,Apartamento,Tijuca,2,0,0,84,1600.0,300.0,2364.4095850019803
29600,Apartamento,Lagoa,4,2,0,230,7500.0,3124.0,9677.0
29601,Apartamento,Ipanema,2,0,0,63,4000.0,732.0,172.0
29602,Apartamento,Recreio dos Bandeirantes,3,4,1,184,2800.0,1700.0,2364.4095850019803
29603,Apartamento,Copacabana,3,1,1,180,4500.0,1086.0,460.0
29604,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,77,2800.0,2198.0,2364.4095850019803
29605,Apartamento,Barra da Tijuca,2,1,0,84,2200.0,1425.0,280.0
29606,Apartamento,Recreio dos Bandeirantes,5,3,5,330,5000.0,850.0,930.0
29607,Conjunto Comercial/Sala,Centro,0,0,0,52,800.0,703.0,208.0
29608,Apartamento,Pechincha,3,1,1,102,1900.0,1034.0,142.0
29609,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,80,3000.0,1700.0,173000.0
29610,Loja Shopping/ Ct Comercial,Curicica,0,1,0,62,1800.0,1320.0,136.0
29611,Loja/Salão,Barra da Tijuca,0,1,0,125,6500.0,2355.0,2364.4095850019803
29612,Conjunto Comercial/Sala,Centro,0,0,0,760,30400.0,8420.0,3700.0
29613,Apartamento,Copacabana,3,1,1,130,3700.0,1200.0,2364.4095850019803
29614,Apartamento,Leblon,3,0,0,110,3490.0,800.0,100.0
29615,Apartamento,Engenho de Dentro,2,1,1,70,1350.0,460.0,2364.4095850019803
29616,Apartamento,São Conrado,1,1,1,100,2600.0,1745.0,1200.0
29617,Apartamento,Recreio dos Bandeirantes,2,1,1,73,1700.0,650.0,145.0
29618,Apartamento,Copacabana,2,0,0,85,4000.0,800.0,2364.4095850019803
29619,Apartamento,Ipanema,1,1,1,40,3400.0,2400.0,250.0
29620,Apartamento,Laranjeiras,3,1,1,130,2700.0,1100.0,239.0
29621,Conjunto Comercial/Sala,Centro,0,0,0,2809,252873.0,57500.0,2364.4095850019803
29622,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,22,1200.0,800.0,2364.4095850019803
29623,Apartamento,Barra da Tijuca,2,1,0,77,2500.0,700.0,1500.0
29624,Conjunto Comercial/Sala,Cachambi,0,3,0,86,3200.0,1800.0,240.0
29625,Apartamento,Ipanema,3,1,1,140,7499.0,2900.0,500.0
29626,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,29,1000.0,1000.0,234.0
29627,Quitinete,Leme,1,0,0,26,1000.0,499.0,24.0
29628,Apartamento,Ipanema,2,1,0,72,3200.0,1500.0,213.0
29629,Terreno Padrão,Curicica,0,0,0,1200,30000.0,2388.0624242214294,500.0
29630,Apartamento,Botafogo,3,0,1,84,2400.0,789.0,157.0
29631,Apartamento,Copacabana,4,1,4,390,18000.0,2800.0,1100.0
29632,Apartamento,Copacabana,3,0,0,110,3500.0,560.0,2364.4095850019803
29633,Flat,Ipanema,2,1,1,80,10000.0,4000.0,420.0
29634,Apartamento,Ipanema,3,1,0,110,3500.0,1600.0,228.0
29635,Quitinete,Copacabana,1,0,0,30,1500.0,350.0,2364.4095850019803
29636,Apartamento,Barra da Tijuca,3,1,2,94,3000.0,832.0,2364.4095850019803
29637,Apartamento,Campo Grande,2,1,0,45,850.0,2388.0624242214294,2364.4095850019803
29638,Apartamento,Barra da Tijuca,4,3,4,290,20000.0,4900.0,1800.0
29639,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,142,6000.0,4020.0,1200.0
29640,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,48,800.0,700.0,322.0
29641,Apartamento,Jardim Guanabara,2,1,1,82,3800.0,600.0,2364.4095850019803
29642,Conjunto Comercial/Sala,Centro,0,2,0,310,17000.0,5000.0,640.0
29643,Apartamento,Ipanema,3,3,2,200,15500.0,3500.0,986.0
29644,Apartamento,Recreio dos Bandeirantes,3,3,1,180,2800.0,1210.0,4222.0
29645,Apartamento,Barra da Tijuca,2,1,1,66,2500.0,1231.0,201.0
29646,Apartamento,Copacabana,1,0,0,47,2000.0,610.0,114.0
29647,Apartamento,Ipanema,3,1,0,90,3250.0,1050.0,2364.4095850019803
29648,Conjunto Comercial/Sala,Centro,0,0,0,292,8000.0,7070.0,1892.0
29649,Casa de Vila,Braz de Pina,1,0,0,50,800.0,2388.0624242214294,2364.4095850019803
29650,Apartamento,Freguesia (Jacarepaguá),3,1,1,89,1700.0,900.0,2364.4095850019803
29651,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,67,3500.0,1600.0,448.0
29652,Conjunto Comercial/Sala,Del Castilho,0,1,0,29,1200.0,900.0,33.0
29653,Casa Comercial,Botafogo,0,0,0,380,15500.0,2388.0624242214294,1640.0
29654,Casa,Ribeira,3,0,0,65,1200.0,2388.0624242214294,2364.4095850019803
29655,Loja/Salão,Centro,0,0,0,120,6200.0,2388.0624242214294,2364.4095850019803
29656,Apartamento,Cascadura,2,1,0,78,700.0,591.0,2364.4095850019803
29657,Apartamento,Urca,3,1,0,110,5500.0,1452.0,363.0
29658,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,24,1000.0,360.0,140.0
29659,Apartamento,Botafogo,2,0,0,79,2200.0,881.0,110.0
29660,Apartamento,Copacabana,5,1,2,350,6000.0,425.0,24.0
29661,Casa de Vila,Cascadura,1,0,0,42,800.0,2388.0624242214294,2364.4095850019803
29662,Apartamento,Barra da Tijuca,3,0,3,240,5000.0,1620.0,357.0
29663,Apartamento,Gávea,2,1,1,90,5400.0,856.0,1836.0
29664,Apartamento,Ipanema,3,2,1,120,6500.0,1322.0,2364.4095850019803
29665,Apartamento,Pechincha,2,1,1,74,1200.0,650.0,61.0
29666,Apartamento,Freguesia (Jacarepaguá),3,1,1,115,1990.0,950.0,100.0
29667,Apartamento,Copacabana,1,1,0,64,2500.0,1035.0,41.0
29668,Quitinete,Santa Teresa,1,0,0,30,1000.0,425.0,2364.4095850019803
29669,Flat,Copacabana,2,2,2,103,4500.0,1700.0,250.0
29670,Conjunto Comercial/Sala,Centro,0,3,0,120,8850.0,2702.0,2364.4095850019803
29671,Apartamento,Tijuca,3,2,1,90,2500.0,800.0,2364.4095850019803
29672,Conjunto Comercial/Sala,Centro,0,0,0,120,3500.0,2880.0,579.0
29673,Quitinete,Copacabana,1,0,0,62,1800.0,500.0,112.0
29674,Apartamento,Barra da Tijuca,3,3,2,250,6000.0,2500.0,693.0
29675,Galpão/Depósito/Armazém,Penha Circular,0,0,0,516,5000.0,2388.0624242214294,488.0
29676,Apartamento,Recreio dos Bandeirantes,2,1,1,75,2790.0,650.0,129.0
29677,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,65,3500.0,1280.0,217.0
29678,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,125,5000.0,2550.0,2364.4095850019803
29679,Flat,Botafogo,2,1,2,92,4200.0,1900.0,230.0
29680,Apartamento,Botafogo,3,2,0,130,4200.0,1357.0,326.0
29681,Apartamento,Ipanema,4,2,1,450,17000.0,4500.0,1500.0
29682,Conjunto Comercial/Sala,Centro,0,0,0,219,23000.0,7242.0,1303.0
29683,Apartamento,Barra da Tijuca,4,2,1,275,5500.0,2273.0,583.0
29684,Apartamento,Ipanema,2,2,2,80,5000.0,2200.0,2364.4095850019803
29685,Conjunto Comercial/Sala,Copacabana,0,0,0,30,490.0,2388.0624242214294,2364.4095850019803
29686,Apartamento,Piedade,3,0,0,61,1000.0,260.0,2364.4095850019803
29687,Apartamento,Ipanema,1,0,0,32,1500.0,665.0,99.0
29688,Apartamento,Recreio dos Bandeirantes,3,2,1,80,1500.0,950.0,2849.0
29689,Conjunto Comercial/Sala,Centro,0,0,0,50,600.0,863.0,248.0
29690,Apartamento,Barra da Tijuca,3,4,0,208,5900.0,1840.0,5171.0
29691,Apartamento,Leblon,2,0,0,60,3300.0,535.0,933.0
29692,Conjunto Comercial/Sala,Barra da Tijuca,0,10,0,398,18000.0,9240.0,2364.4095850019803
29693,Quitinete,Copacabana,1,0,0,30,700.0,620.0,29.0
29694,Apartamento,Tijuca,2,1,0,70,1300.0,630.0,20.0
29695,Casa de Condomínio,Barra da Tijuca,4,5,2,390,9000.0,900.0,1380.0
29696,Apartamento,Maracanã,2,0,0,65,1000.0,463.0,14.0
29697,Prédio Inteiro,Gamboa,0,0,0,97,3800.0,2388.0624242214294,38.0
29698,Apartamento,Laranjeiras,1,0,0,30,1000.0,70.0,29.0
29699,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,25,800.0,380.0,56.0
29700,Apartamento,Freguesia (Jacarepaguá),3,1,1,81,1800.0,900.0,134.0
29701,Conjunto Comercial/Sala,Barra da Tijuca,1,1,0,30,1200.0,976.0,210.0
29702,Apartamento,Leblon,4,2,1,200,8000.0,1780.0,654.0
29703,Apartamento,Ipanema,4,3,3,180,14000.0,4000.0,720.0
29704,Conjunto Comercial/Sala,Barra da Tijuca,0,8,0,250,14750.0,10067.0,2364.4095850019803
29705,Apartamento,Tijuca,2,0,0,65,1600.0,780.0,2364.4095850019803
29706,Prédio Inteiro,Barra da Tijuca,0,50,0,450,27000.0,2388.0624242214294,2364.4095850019803
29707,Apartamento,Copacabana,1,0,0,40,3800.0,614.0,250.0
29708,Apartamento,Barra da Tijuca,4,3,4,340,8000.0,3547.0,10000.0
29709,Quitinete,Ipanema,1,0,0,35,1600.0,338.0,98.0
29710,Apartamento,Recreio dos Bandeirantes,3,1,2,90,1400.0,900.0,160.0
29711,Conjunto Comercial/Sala,Centro,0,1,0,28,1200.0,600.0,174.0
29712,Apartamento,Leblon,3,2,1,179,5000.0,3399.0,485.0
29713,Apartamento,Anil,2,1,0,50,1450.0,2388.0624242214294,2364.4095850019803
29714,Apartamento,Copacabana,3,1,2,200,9000.0,2289.0,2364.4095850019803
29715,Galpão/Depósito/Armazém,Inhaúma,0,20,0,8369,85000.0,2388.0624242214294,60000.0
29716,Apartamento,Leblon,2,1,2,90,7000.0,1900.0,4870.0
29717,Apartamento,Praça Seca,3,2,1,120,1400.0,250.0,2364.4095850019803
29718,Conjunto Comercial/Sala,Centro,0,0,0,364,9000.0,2388.0624242214294,2364.4095850019803
29719,Apartamento,Barra da Tijuca,2,1,1,72,1500.0,909.0,1120.0
29720,Apartamento,Tijuca,3,1,0,90,2200.0,600.0,83.0
29721,Apartamento,Laranjeiras,4,1,1,282,6500.0,1870.0,558.0
29722,Apartamento,Tijuca,2,0,0,70,1500.0,705.0,62.0
29723,Apartamento,Ipanema,4,3,3,200,25000.0,3500.0,1300.0
29724,Apartamento,Pechincha,2,1,1,62,1600.0,560.0,2364.4095850019803
29725,Apartamento,Laranjeiras,2,1,0,90,4000.0,1870.0,256.0
29726,Casa Comercial,São Cristóvão,0,10,0,627,16000.0,2388.0624242214294,397.0
29727,Apartamento,Copacabana,1,0,0,64,2500.0,560.0,25.0
29728,Casa,Bonsucesso,2,0,0,72,2000.0,2388.0624242214294,2364.4095850019803
29729,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1500.0,725.0,136.0
29730,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,59,2000.0,1160.0,223.0
29731,Apartamento,Rio Comprido,2,1,0,90,2300.0,778.0,71.0
29732,Apartamento,Itanhangá,2,1,0,60,900.0,360.0,2364.4095850019803
29733,Apartamento,Braz de Pina,2,2,1,90,1800.0,630.0,2364.4095850019803
29734,Apartamento,Leblon,2,1,0,78,3000.0,880.0,210.0
29735,Apartamento,Leblon,4,2,1,140,6000.0,1100.0,410.0
29736,Apartamento,Recreio dos Bandeirantes,3,0,2,360,6000.0,2003.0,1200.0
29737,Apartamento,Jardim Oceânico,3,2,1,160,6000.0,1300.0,420.0
29738,Apartamento,Tijuca,2,1,0,73,1700.0,500.0,2364.4095850019803
29739,Apartamento,Recreio dos Bandeirantes,2,1,1,90,1600.0,988.0,180.0
29740,Quitinete,Praça da Bandeira,1,0,0,32,800.0,264.0,25.0
29741,Apartamento,Freguesia (Jacarepaguá),2,1,0,50,1100.0,380.0,2364.4095850019803
29742,Apartamento,São Conrado,3,2,1,126,5000.0,1600.0,425.0
29743,Apartamento,Campo Grande,2,1,0,47,750.0,290.0,2364.4095850019803
29744,Casa de Condomínio,Barra da Tijuca,6,5,6,1100,25000.0,2388.0624242214294,2364.4095850019803
29745,Apartamento,Ipanema,3,1,1,162,6800.0,1617.0,488.0
29746,Apartamento,Andaraí,1,0,0,70,1300.0,30.0,2364.4095850019803
29747,Apartamento,Vila Isabel,2,0,0,60,1400.0,694.0,20.0
29748,Apartamento,Leblon,3,1,1,117,7300.0,1570.0,365.0
29749,Apartamento,Lapa,1,0,0,35,1100.0,300.0,25.0
29750,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,1600.0,735.0,27.0
29751,Casa,Pechincha,2,0,0,55,1000.0,2388.0624242214294,2364.4095850019803
29752,Apartamento,Barra da Tijuca,4,2,2,208,5000.0,1369.0,7659.0
29753,Apartamento,Copacabana,1,0,0,45,1900.0,450.0,125.0
29754,Apartamento,Barra da Tijuca,2,1,1,80,3500.0,1280.0,170.0
